Datetime,load,temperature,humidity,rain,wind10,wind100,radiation,cloud_cover,Week_day
2020-01-01 00:00:00,10070.02,23.2,93.0,0.0,9.2,17.4,0.0,100.0,0
2020-01-01 01:00:00,9811.36,23.6,91.0,0.0,9.8,17.2,0.0,98.0,0
2020-01-01 02:00:00,9656.43,24.4,87.0,0.0,13.7,19.0,32.0,94.0,0
2020-01-01 03:00:00,9573.75,25.6,81.0,0.0,13.5,18.6,128.0,97.0,0
2020-01-01 04:00:00,9477.89,26.9,73.0,0.0,13.3,17.9,260.0,96.0,0
2020-01-01 05:00:00,9999.03,28.1,68.0,0.1,12.9,16.8,441.0,89.0,0
2020-01-01 06:00:00,10794.94,29.1,64.0,0.1,13.2,17.2,638.0,91.0,0
2020-01-01 07:00:00,11849.81,29.5,66.0,0.0,11.8,15.0,601.0,96.0,0
2020-01-01 08:00:00,12312.56,29.5,66.0,0.0,11.6,15.0,539.0,95.0,0
2020-01-01 09:00:00,12194.04,29.8,68.0,0.0,9.8,12.7,503.0,90.0,0
2020-01-01 10:00:00,12349.76,28.7,71.0,0.1,10.8,13.7,380.0,82.0,0
2020-01-01 11:00:00,11926.72,28.4,73.0,0.4,8.6,11.5,275.0,78.0,0
2020-01-01 12:00:00,12021.44,28.2,70.0,0.2,9.6,14.8,129.0,70.0,0
2020-01-01 13:00:00,11664.4,27.0,74.0,0.0,8.4,16.8,16.0,83.0,0
2020-01-01 14:00:00,11343.72,26.1,80.0,0.0,9.1,18.6,0.0,85.0,0
2020-01-01 15:00:00,11242.79,25.1,86.0,0.0,9.0,18.4,0.0,86.0,0
2020-01-01 16:00:00,11429.22,24.5,91.0,0.0,8.9,18.8,0.0,88.0,0
2020-01-01 17:00:00,11593.26,24.1,93.0,0.0,9.2,19.4,0.0,73.0,0
2020-01-01 18:00:00,12215.63,23.8,94.0,0.0,9.7,19.4,0.0,82.0,0
2020-01-01 19:00:00,12030.32,23.5,97.0,0.0,9.3,19.5,0.0,8.0,0
2020-01-01 20:00:00,11582.27,23.4,97.0,0.0,9.3,19.4,0.0,14.0,0
2020-01-01 21:00:00,11061.97,23.2,97.0,0.0,9.3,18.5,0.0,18.0,0
2020-01-01 22:00:00,10322.25,23.1,97.0,0.0,8.9,18.2,0.0,24.0,0
2020-01-01 23:00:00,9749.03,23.0,97.0,0.0,8.9,17.4,0.0,27.0,0
2020-01-02 00:00:00,9441.42,23.0,98.0,0.0,8.7,17.3,0.0,20.0,0
2020-01-02 01:00:00,9262.24,23.3,95.0,0.0,8.9,17.2,0.0,72.0,0
2020-01-02 02:00:00,9118.15,24.3,90.0,0.0,10.6,15.1,48.0,90.0,0
2020-01-02 03:00:00,9027.03,26.1,80.0,0.0,12.8,16.7,223.0,64.0,0
2020-01-02 04:00:00,8982.88,28.0,69.0,0.0,12.6,16.4,386.0,69.0,0
2020-01-02 05:00:00,9636.05,29.3,61.0,0.0,12.2,15.6,535.0,86.0,0
2020-01-02 06:00:00,10783.03,29.2,63.0,0.0,11.7,15.3,471.0,82.0,0
2020-01-02 07:00:00,12233.01,29.8,61.0,0.3,10.8,13.9,542.0,81.0,0
2020-01-02 08:00:00,12814.2,30.1,60.0,0.3,11.8,15.2,624.0,64.0,0
2020-01-02 09:00:00,12857.25,29.8,62.0,0.1,11.8,15.6,473.0,55.0,0
2020-01-02 10:00:00,13097.81,29.7,63.0,0.0,11.3,15.0,364.0,38.0,0
2020-01-02 11:00:00,13029.7,29.1,65.0,0.0,13.4,17.9,265.0,46.0,0
2020-01-02 12:00:00,12914.67,28.4,70.0,0.0,10.4,16.0,124.0,48.0,0
2020-01-02 13:00:00,12618.38,27.3,75.0,0.0,8.2,16.2,15.0,69.0,0
2020-01-02 14:00:00,12422.97,26.6,79.0,0.0,9.0,18.3,0.0,68.0,0
2020-01-02 15:00:00,12430.27,26.0,83.0,0.0,9.4,19.2,0.0,66.0,0
2020-01-02 16:00:00,12428.6,25.4,86.0,0.0,9.5,19.0,0.0,16.0,0
2020-01-02 17:00:00,13171.64,24.7,90.0,0.0,8.2,18.2,0.0,4.0,0
2020-01-02 18:00:00,13723.95,24.1,93.0,0.0,6.6,15.8,0.0,6.0,0
2020-01-02 19:00:00,13523.72,23.8,96.0,0.0,6.5,14.8,0.0,10.0,0
2020-01-02 20:00:00,12874.41,23.5,97.0,0.0,7.4,15.5,0.0,43.0,0
2020-01-02 21:00:00,12239.61,23.5,98.0,0.0,8.3,16.8,0.0,57.0,0
2020-01-02 22:00:00,11745.02,23.4,98.0,0.0,7.2,16.0,0.0,84.0,0
2020-01-02 23:00:00,11024.15,23.3,98.0,0.0,6.3,14.1,0.0,90.0,0
2020-01-03 00:00:00,10500.61,23.6,95.0,0.0,8.1,16.6,0.0,68.0,0
2020-01-03 01:00:00,10233.25,24.0,92.0,0.1,7.9,15.8,0.0,85.0,0
2020-01-03 02:00:00,10113.4,24.6,89.0,0.1,8.7,13.7,40.0,83.0,0
2020-01-03 03:00:00,9806.44,25.8,85.0,0.0,9.9,13.1,159.0,19.0,0
2020-01-03 04:00:00,9887.97,27.8,74.0,0.1,10.9,14.0,389.0,30.0,0
2020-01-03 05:00:00,10434.42,29.2,66.0,0.1,11.4,14.7,555.0,25.0,0
2020-01-03 06:00:00,11539.03,30.2,62.0,0.1,12.1,15.3,663.0,23.0,0
2020-01-03 07:00:00,12899.87,30.8,59.0,0.1,11.7,14.8,699.0,76.0,0
2020-01-03 08:00:00,13289.96,31.1,57.0,0.1,12.1,15.0,698.0,46.0,0
2020-01-03 09:00:00,13156.12,31.1,57.0,0.1,11.6,14.9,596.0,21.0,0
2020-01-03 10:00:00,13507.9,31.0,57.0,0.1,11.6,15.2,501.0,26.0,0
2020-01-03 11:00:00,13362.78,30.0,61.0,0.0,12.6,17.0,323.0,36.0,0
2020-01-03 12:00:00,13313.28,29.4,63.0,0.0,11.2,17.7,142.0,31.0,0
2020-01-03 13:00:00,13021.64,28.0,70.0,0.0,10.5,19.2,18.0,28.0,0
2020-01-03 14:00:00,13104.57,27.0,76.0,0.0,10.5,19.4,0.0,33.0,0
2020-01-03 15:00:00,13175.36,26.1,81.0,0.0,9.1,18.2,0.0,30.0,0
2020-01-03 16:00:00,13341.89,25.4,86.0,0.0,8.0,17.1,0.0,25.0,0
2020-01-03 17:00:00,13795.32,24.8,91.0,0.0,6.0,14.8,0.0,22.0,0
2020-01-03 18:00:00,14301.28,24.4,93.0,0.0,5.9,14.0,0.0,17.0,0
2020-01-03 19:00:00,14069.11,24.0,96.0,0.0,6.4,14.5,0.0,12.0,0
2020-01-03 20:00:00,13451.07,23.8,98.0,0.0,6.1,13.8,0.0,13.0,0
2020-01-03 21:00:00,12893.47,23.5,99.0,0.0,5.1,12.2,0.0,90.0,0
2020-01-03 22:00:00,12067.81,23.5,99.0,0.0,6.1,12.9,0.0,100.0,0
2020-01-03 23:00:00,11271.92,23.9,97.0,0.0,6.8,12.5,0.0,100.0,0
2020-01-04 00:00:00,10877.95,23.9,96.0,0.0,5.8,10.2,0.0,100.0,1
2020-01-04 01:00:00,10661.88,24.5,92.0,0.0,8.0,11.4,0.0,74.0,1
2020-01-04 02:00:00,10592.41,24.9,89.0,0.0,7.7,10.7,25.0,80.0,1
2020-01-04 03:00:00,10487.36,25.9,84.0,0.0,6.5,8.6,138.0,81.0,1
2020-01-04 04:00:00,10228.56,27.5,74.0,0.1,6.3,7.9,367.0,37.0,1
2020-01-04 05:00:00,10708.98,29.1,67.0,0.1,6.9,8.7,571.0,34.0,1
2020-01-04 06:00:00,11919.15,30.0,62.0,0.1,7.4,9.4,643.0,36.0,1
2020-01-04 07:00:00,13297.14,30.6,60.0,0.2,8.0,10.3,715.0,34.0,1
2020-01-04 08:00:00,13602.05,30.8,60.0,0.5,8.1,10.0,731.0,63.0,1
2020-01-04 09:00:00,12826.05,29.9,65.0,0.3,10.2,13.1,586.0,45.0,1
2020-01-04 10:00:00,12442.14,29.8,65.0,0.1,9.8,12.3,468.0,29.0,1
2020-01-04 11:00:00,12188.88,29.1,69.0,0.3,10.7,14.0,306.0,43.0,1
2020-01-04 12:00:00,12060.82,28.5,73.0,0.1,9.9,15.0,147.0,22.0,1
2020-01-04 13:00:00,11905.46,27.4,77.0,0.0,8.7,16.9,18.0,25.0,1
2020-01-04 14:00:00,11964.09,26.9,79.0,0.0,13.6,24.1,0.0,13.0,1
2020-01-04 15:00:00,12047.59,26.0,85.0,0.0,10.5,20.0,0.0,14.0,1
2020-01-04 16:00:00,12655.9,25.1,89.0,0.0,5.4,14.0,0.0,14.0,1
2020-01-04 17:00:00,13208.86,24.5,93.0,0.0,2.2,1.3,0.0,27.0,1
2020-01-04 18:00:00,14077.32,24.1,96.0,0.0,3.6,3.3,0.0,26.0,1
2020-01-04 19:00:00,14056.73,24.1,95.0,0.0,3.2,6.7,0.0,23.0,1
2020-01-04 20:00:00,13401.45,24.1,95.0,0.0,3.6,4.6,0.0,26.0,1
2020-01-04 21:00:00,12872.23,23.7,97.0,0.0,3.8,4.7,0.0,32.0,1
2020-01-04 22:00:00,12176.25,23.5,98.0,0.0,3.4,6.9,0.0,28.0,1
2020-01-04 23:00:00,11611.27,23.5,98.0,0.1,4.0,9.1,0.0,73.0,1
2020-01-05 00:00:00,11204.82,23.6,99.0,0.2,3.0,8.0,0.0,44.0,1
2020-01-05 01:00:00,10990.69,23.8,98.0,0.4,3.5,8.3,0.0,41.0,1
2020-01-05 02:00:00,10892.5,24.5,94.0,0.1,4.9,8.1,33.0,26.0,1
2020-01-05 03:00:00,10708.03,25.8,85.0,0.0,5.6,7.7,179.0,24.0,1
2020-01-05 04:00:00,10533.86,27.4,79.0,0.0,6.1,7.7,373.0,22.0,1
2020-01-05 05:00:00,10867.7,28.5,74.0,0.0,7.0,8.9,522.0,35.0,1
2020-01-05 06:00:00,11444.44,29.0,67.0,0.2,8.2,10.5,558.0,29.0,1
2020-01-05 07:00:00,12351.08,29.9,62.0,0.1,8.2,10.6,633.0,26.0,1
2020-01-05 08:00:00,12547.79,30.8,59.0,0.1,9.8,12.5,665.0,29.0,1
2020-01-05 09:00:00,12349.53,30.6,61.0,0.1,12.1,15.5,623.0,44.0,1
2020-01-05 10:00:00,12266.38,30.5,59.0,0.1,13.0,16.7,501.0,51.0,1
2020-01-05 11:00:00,12232.15,30.3,58.0,0.0,13.0,17.3,353.0,23.0,1
2020-01-05 12:00:00,12235.15,29.6,61.0,0.0,12.7,19.7,162.0,24.0,1
2020-01-05 13:00:00,11830.99,28.0,69.0,0.0,12.3,21.7,21.0,24.0,1
2020-01-05 14:00:00,11615.24,26.9,77.0,0.0,11.7,21.0,0.0,56.0,1
2020-01-05 15:00:00,11564.22,26.0,82.0,0.0,13.6,23.4,0.0,25.0,1
2020-01-05 16:00:00,11527.48,25.4,87.0,0.0,13.0,23.0,0.0,29.0,1
2020-01-05 17:00:00,11857.03,25.0,90.0,0.0,12.1,22.1,0.0,9.0,1
2020-01-05 18:00:00,12363.86,24.8,91.0,0.0,11.8,21.1,0.0,18.0,1
2020-01-05 19:00:00,12194.55,24.5,91.0,0.0,11.1,20.8,0.0,23.0,1
2020-01-05 20:00:00,11784.31,24.5,90.0,0.0,10.7,20.5,0.0,24.0,1
2020-01-05 21:00:00,11365.08,24.1,92.0,0.0,9.7,19.0,0.0,11.0,1
2020-01-05 22:00:00,10905.33,23.5,96.0,0.0,8.4,17.9,0.0,12.0,1
2020-01-05 23:00:00,10471.19,23.2,97.0,0.0,9.0,18.7,0.0,10.0,1
2020-01-06 00:00:00,10128.39,23.4,95.0,0.0,9.1,18.7,0.0,10.0,0
2020-01-06 01:00:00,9880.85,23.6,94.0,0.0,8.4,17.6,0.0,13.0,0
2020-01-06 02:00:00,9745.83,24.6,89.0,0.0,9.8,16.4,46.0,16.0,0
2020-01-06 03:00:00,9717.62,26.4,79.0,0.1,15.5,21.1,217.0,20.0,0
2020-01-06 04:00:00,9675.82,27.8,71.0,0.1,16.1,21.5,394.0,24.0,0
2020-01-06 05:00:00,10452.65,29.0,64.0,0.1,16.2,21.1,554.0,23.0,0
2020-01-06 06:00:00,11862.73,30.2,57.0,0.0,16.5,21.7,661.0,17.0,0
2020-01-06 07:00:00,13388.84,31.1,53.0,0.0,16.7,22.1,748.0,13.0,0
2020-01-06 08:00:00,13432.61,31.5,50.0,0.0,16.6,21.9,735.0,17.0,0
2020-01-06 09:00:00,13175.36,31.5,49.0,0.0,17.9,23.5,688.0,19.0,0
2020-01-06 10:00:00,13149.31,31.0,52.0,0.0,18.4,24.7,529.0,13.0,0
2020-01-06 11:00:00,12837.92,30.4,54.0,0.0,19.5,27.1,374.0,59.0,0
2020-01-06 12:00:00,12703.33,29.1,61.0,0.0,17.2,25.5,164.0,15.0,0
2020-01-06 13:00:00,12306.73,27.6,69.0,0.0,14.7,24.2,21.0,12.0,0
2020-01-06 14:00:00,12504.84,26.5,75.0,0.0,13.6,23.2,0.0,6.0,0
2020-01-06 15:00:00,12542.9,25.9,80.0,0.0,12.6,22.8,0.0,5.0,0
2020-01-06 16:00:00,12640.8,25.4,83.0,0.0,12.3,22.5,0.0,3.0,0
2020-01-06 17:00:00,13273.81,25.0,85.0,0.0,12.3,22.5,0.0,4.0,0
2020-01-06 18:00:00,13693.24,24.6,86.0,0.0,12.2,22.6,0.0,5.0,0
2020-01-06 19:00:00,13578.11,24.2,88.0,0.0,11.6,22.0,0.0,12.0,0
2020-01-06 20:00:00,13040.72,23.9,89.0,0.0,11.1,21.1,0.0,17.0,0
2020-01-06 21:00:00,12570.69,23.6,91.0,0.0,10.5,19.9,0.0,20.0,0
2020-01-06 22:00:00,12087.16,23.5,92.0,0.0,10.2,19.3,0.0,28.0,0
2020-01-06 23:00:00,11491.46,23.3,92.0,0.0,10.5,19.9,0.0,28.0,0
2020-01-07 00:00:00,10985.25,23.5,91.0,0.1,11.3,20.4,0.0,30.0,0
2020-01-07 01:00:00,10611.49,23.6,90.0,0.2,11.8,20.6,0.0,31.0,0
2020-01-07 02:00:00,10445.3,24.2,89.0,0.4,12.1,20.4,41.0,38.0,0
2020-01-07 03:00:00,10421.09,25.7,80.0,0.1,16.9,23.2,194.0,35.0,0
2020-01-07 04:00:00,10250.45,27.1,73.0,0.1,16.8,22.8,366.0,37.0,0
2020-01-07 05:00:00,10887.91,28.5,65.0,0.3,18.1,24.2,521.0,62.0,0
2020-01-07 06:00:00,12054.13,29.5,58.0,0.0,19.2,25.6,602.0,65.0,0
2020-01-07 07:00:00,13688.91,30.1,55.0,0.0,19.1,25.2,600.0,79.0,0
2020-01-07 08:00:00,13514.07,30.1,55.0,0.0,19.2,25.9,612.0,78.0,0
2020-01-07 09:00:00,12856.8,30.4,52.0,0.0,17.9,24.2,540.0,40.0,0
2020-01-07 10:00:00,12590.38,30.2,53.0,0.0,17.4,23.5,470.0,48.0,0
2020-01-07 11:00:00,12523.52,29.8,54.0,0.0,16.4,22.2,332.0,43.0,0
2020-01-07 12:00:00,12368.71,29.2,56.0,0.0,15.0,23.0,140.0,50.0,0
2020-01-07 13:00:00,12269.7,27.9,62.0,0.0,13.6,23.6,21.0,35.0,0
2020-01-07 14:00:00,12267.58,26.8,70.0,0.0,13.6,23.2,0.0,38.0,0
2020-01-07 15:00:00,12351.22,25.9,76.0,0.0,13.1,23.2,0.0,27.0,0
2020-01-07 16:00:00,12389.5,25.1,81.0,0.0,12.0,22.3,0.0,26.0,0
2020-01-07 17:00:00,12733.85,24.6,85.0,0.0,10.4,20.1,0.0,41.0,0
2020-01-07 18:00:00,13587.34,24.1,88.0,0.0,10.7,20.7,0.0,3.0,0
2020-01-07 19:00:00,13755.23,23.7,90.0,0.0,10.7,20.5,0.0,6.0,0
2020-01-07 20:00:00,13248.76,23.2,92.0,0.0,9.8,19.8,0.0,15.0,0
2020-01-07 21:00:00,12609.86,23.0,93.0,0.0,9.0,18.6,0.0,29.0,0
2020-01-07 22:00:00,11926.57,22.9,93.0,0.0,8.3,17.1,0.0,87.0,0
2020-01-07 23:00:00,11036.09,22.9,93.0,0.0,9.2,18.0,0.0,37.0,0
2020-01-08 00:00:00,10632.57,23.0,92.0,0.0,9.5,19.1,0.0,90.0,0
2020-01-08 01:00:00,10429.41,23.6,88.0,0.0,11.2,19.5,0.0,60.0,0
2020-01-08 02:00:00,10258.19,24.5,84.0,0.0,11.6,17.4,37.0,29.0,0
2020-01-08 03:00:00,10116.57,25.9,75.0,0.0,13.6,18.4,197.0,26.0,0
2020-01-08 04:00:00,10199.25,27.6,66.0,0.0,13.2,17.7,423.0,20.0,0
2020-01-08 05:00:00,10829.43,29.1,58.0,0.0,14.2,18.9,586.0,14.0,0
2020-01-08 06:00:00,12076.37,30.2,51.0,0.0,15.1,19.5,710.0,27.0,0
2020-01-08 07:00:00,13604.81,31.2,47.0,0.0,14.3,18.1,791.0,22.0,0
2020-01-08 08:00:00,13248.48,31.9,44.0,0.0,13.5,17.3,783.0,25.0,0
2020-01-08 09:00:00,12945.9,32.0,42.0,0.0,13.3,16.8,638.0,44.0,0
2020-01-08 10:00:00,13254.97,31.3,43.0,0.0,12.1,15.6,338.0,60.0,0
2020-01-08 11:00:00,13301.4,31.2,42.0,0.0,12.0,16.8,235.0,77.0,0
2020-01-08 12:00:00,13310.07,28.6,59.0,0.0,16.2,23.5,117.0,37.0,0
2020-01-08 13:00:00,12662.18,26.2,75.0,0.0,15.5,25.8,23.0,5.0,0
2020-01-08 14:00:00,12826.89,25.5,78.0,0.0,15.1,25.7,0.0,0.0,0
2020-01-08 15:00:00,13112.3,24.9,80.0,0.0,14.3,25.2,0.0,0.0,0
2020-01-08 16:00:00,13164.15,24.4,81.0,0.0,12.4,22.8,0.0,0.0,0
2020-01-08 17:00:00,13590.02,24.0,83.0,0.0,11.9,22.5,0.0,0.0,0
2020-01-08 18:00:00,14018.59,23.5,84.0,0.0,11.8,22.3,0.0,0.0,0
2020-01-08 19:00:00,13807.08,23.0,85.0,0.0,10.2,20.0,0.0,15.0,0
2020-01-08 20:00:00,13180.59,22.5,87.0,0.0,9.5,19.1,0.0,3.0,0
2020-01-08 21:00:00,12444.56,22.1,88.0,0.0,8.4,17.7,0.0,4.0,0
2020-01-08 22:00:00,11873.64,21.8,90.0,0.0,7.6,16.5,0.0,4.0,0
2020-01-08 23:00:00,11185.44,21.5,91.0,0.0,7.6,16.3,0.0,3.0,0
2020-01-09 00:00:00,10671.09,21.1,93.0,0.0,7.3,15.9,0.0,3.0,0
2020-01-09 01:00:00,10376.44,21.3,92.0,0.0,8.3,17.0,0.0,1.0,0
2020-01-09 02:00:00,10303.37,22.5,87.0,0.0,9.7,16.3,48.0,2.0,0
2020-01-09 03:00:00,10144.14,24.6,76.0,0.0,12.8,17.3,245.0,4.0,0
2020-01-09 04:00:00,10176.11,26.4,66.0,0.0,14.2,18.4,457.0,32.0,0
2020-01-09 05:00:00,10829.64,27.9,58.0,0.0,12.7,16.1,638.0,17.0,0
2020-01-09 06:00:00,12059.03,29.2,53.0,0.0,12.5,15.9,767.0,11.0,0
2020-01-09 07:00:00,13621.19,30.4,48.0,0.0,12.5,16.1,870.0,59.0,0
2020-01-09 08:00:00,13545.83,31.5,43.0,0.0,13.8,17.8,862.0,26.0,0
2020-01-09 09:00:00,13170.96,31.8,40.0,0.0,14.5,18.8,670.0,58.0,0
2020-01-09 10:00:00,13187.52,31.6,40.0,0.0,14.8,19.4,523.0,74.0,0
2020-01-09 11:00:00,12963.39,31.1,41.0,0.0,14.3,19.9,346.0,48.0,0
2020-01-09 12:00:00,12913.21,30.2,44.0,0.0,9.7,17.1,166.0,35.0,0
2020-01-09 13:00:00,12504.51,27.2,61.0,0.0,15.0,25.5,26.0,42.0,0
2020-01-09 14:00:00,12565.05,25.0,75.0,0.0,13.3,24.1,0.0,83.0,0
2020-01-09 15:00:00,12759.45,24.5,77.0,0.0,12.6,23.4,0.0,27.0,0
2020-01-09 16:00:00,13103.41,23.6,80.0,0.0,12.0,24.0,0.0,23.0,0
2020-01-09 17:00:00,13585.25,23.1,83.0,0.0,11.3,23.1,0.0,46.0,0
2020-01-09 18:00:00,14139.61,22.7,85.0,0.0,9.8,21.4,0.0,81.0,0
2020-01-09 19:00:00,13920.52,22.2,88.0,0.0,8.1,18.8,0.0,89.0,0
2020-01-09 20:00:00,13207.16,21.6,91.0,0.0,6.3,16.1,0.0,70.0,0
2020-01-09 21:00:00,12638.64,21.0,94.0,0.0,4.7,13.0,0.0,66.0,0
2020-01-09 22:00:00,11980.46,20.6,94.0,0.0,6.5,14.2,0.0,79.0,0
2020-01-09 23:00:00,11473.17,20.5,93.0,0.0,7.2,16.3,0.0,65.0,0
2020-01-10 00:00:00,11069.35,20.6,91.0,0.0,8.0,17.5,0.0,12.0,0
2020-01-10 01:00:00,10747.84,20.9,89.0,0.0,6.8,15.5,0.0,32.0,0
2020-01-10 02:00:00,10603.39,22.0,84.0,0.0,7.9,14.0,48.0,10.0,0
2020-01-10 03:00:00,10339.68,24.2,74.0,0.0,10.0,13.6,248.0,11.0,0
2020-01-10 04:00:00,10369.47,26.4,65.0,0.0,14.0,18.6,455.0,53.0,0
2020-01-10 05:00:00,11065.98,27.8,58.0,0.0,15.9,20.5,540.0,64.0,0
2020-01-10 06:00:00,12161.75,28.6,53.0,0.0,15.6,20.4,576.0,31.0,0
2020-01-10 07:00:00,13526.84,29.9,46.0,0.0,16.6,21.4,693.0,64.0,0
2020-01-10 08:00:00,13525.34,30.9,40.0,0.0,14.8,19.7,696.0,65.0,0
2020-01-10 09:00:00,13298.54,31.4,38.0,0.0,16.6,21.8,716.0,68.0,0
2020-01-10 10:00:00,13405.72,31.2,38.0,0.0,16.6,21.9,612.0,68.0,0
2020-01-10 11:00:00,13316.67,30.4,41.0,0.0,16.5,22.4,379.0,88.0,0
2020-01-10 12:00:00,13174.13,28.1,59.0,0.0,17.2,25.3,206.0,94.0,0
2020-01-10 13:00:00,12749.3,26.2,65.0,0.0,12.6,22.3,27.0,66.0,0
2020-01-10 14:00:00,12646.2,25.0,69.0,0.0,13.8,24.5,0.0,21.0,0
2020-01-10 15:00:00,12693.86,24.2,72.0,0.0,13.6,24.9,0.0,17.0,0
2020-01-10 16:00:00,12961.24,23.9,76.0,0.0,12.0,23.0,0.0,11.0,0
2020-01-10 17:00:00,13285.63,23.8,76.0,0.0,12.7,23.5,0.0,18.0,0
2020-01-10 18:00:00,13901.78,23.5,76.0,0.0,13.8,25.2,0.0,1.0,0
2020-01-10 19:00:00,13786.12,22.8,76.0,0.0,12.1,23.6,0.0,19.0,0
2020-01-10 20:00:00,13171.22,22.0,79.0,0.0,11.0,22.4,0.0,49.0,0
2020-01-10 21:00:00,12799.7,21.2,83.0,0.0,9.7,21.9,0.0,76.0,0
2020-01-10 22:00:00,12100.38,20.8,87.0,0.0,9.3,20.6,0.0,99.0,0
2020-01-10 23:00:00,11261.85,20.5,90.0,0.0,9.4,20.2,0.0,97.0,0
2020-01-11 00:00:00,10879.12,20.4,91.0,0.0,9.7,21.0,0.0,96.0,1
2020-01-11 01:00:00,10699.37,20.8,87.0,0.0,9.7,20.2,0.0,77.0,1
2020-01-11 02:00:00,10583.69,21.9,79.0,0.0,10.5,19.5,48.0,78.0,1
2020-01-11 03:00:00,10564.57,24.4,67.0,0.0,12.4,17.2,247.0,77.0,1
2020-01-11 04:00:00,10588.67,26.5,62.0,0.0,15.5,20.8,475.0,75.0,1
2020-01-11 05:00:00,11169.2,28.3,52.0,0.0,16.4,21.4,664.0,73.0,1
2020-01-11 06:00:00,12175.13,29.6,46.0,0.0,14.8,19.2,778.0,70.0,1
2020-01-11 07:00:00,13571.8,30.6,43.0,0.0,13.8,17.8,854.0,24.0,1
2020-01-11 08:00:00,13766.48,31.4,41.0,0.0,13.2,17.1,871.0,5.0,1
2020-01-11 09:00:00,13520.23,31.7,40.0,0.0,14.0,18.1,787.0,7.0,1
2020-01-11 10:00:00,13617.92,31.6,40.0,0.0,15.0,19.6,624.0,0.0,1
2020-01-11 11:00:00,13483.64,31.3,40.0,0.0,14.8,19.9,437.0,0.0,1
2020-01-11 12:00:00,13412.33,29.9,43.0,0.0,10.2,17.6,211.0,1.0,1
2020-01-11 13:00:00,13079.01,27.3,52.0,0.0,7.4,17.4,29.0,56.0,1
2020-01-11 14:00:00,13017.69,25.8,68.0,0.0,13.3,25.2,0.0,0.0,1
2020-01-11 15:00:00,13139.83,24.9,74.0,0.0,14.1,26.6,0.0,0.0,1
2020-01-11 16:00:00,13290.22,24.5,78.0,0.0,14.5,27.1,0.0,0.0,1
2020-01-11 17:00:00,13574.53,24.2,79.0,0.0,15.1,27.5,0.0,0.0,1
2020-01-11 18:00:00,13836.22,23.6,80.0,0.0,14.3,26.0,0.0,0.0,1
2020-01-11 19:00:00,13721.94,23.0,79.0,0.0,14.3,26.3,0.0,0.0,1
2020-01-11 20:00:00,13066.59,22.5,79.0,0.0,14.3,26.6,0.0,0.0,1
2020-01-11 21:00:00,12407.57,21.9,82.0,0.0,14.4,27.1,0.0,0.0,1
2020-01-11 22:00:00,11563.29,21.4,85.0,0.0,14.2,26.4,0.0,0.0,1
2020-01-11 23:00:00,11062.42,21.0,87.0,0.0,13.1,25.7,0.0,0.0,1
2020-01-12 00:00:00,10694.61,21.0,87.0,0.0,12.1,24.4,0.0,3.0,1
2020-01-12 01:00:00,10472.61,21.2,86.0,0.0,11.9,23.0,0.0,6.0,1
2020-01-12 02:00:00,10350.47,22.5,81.0,0.0,12.6,22.5,47.0,27.0,1
2020-01-12 03:00:00,10233.27,24.9,70.0,0.0,15.0,21.0,234.0,30.0,1
2020-01-12 04:00:00,10107.5,27.1,59.0,0.0,18.3,24.7,441.0,19.0,1
2020-01-12 05:00:00,10631.1,28.6,52.0,0.0,20.4,27.0,645.0,20.0,1
2020-01-12 06:00:00,11393.04,30.0,45.0,0.0,19.6,26.0,754.0,43.0,1
2020-01-12 07:00:00,12507.2,30.5,42.0,0.0,20.1,26.8,715.0,83.0,1
2020-01-12 08:00:00,12674.92,30.8,41.0,0.0,19.1,25.5,670.0,62.0,1
2020-01-12 09:00:00,12477.9,31.3,39.0,0.0,16.6,22.2,696.0,51.0,1
2020-01-12 10:00:00,12378.71,31.6,37.0,0.0,14.8,19.6,577.0,31.0,1
2020-01-12 11:00:00,12329.4,30.4,45.0,0.0,19.5,26.6,390.0,41.0,1
2020-01-12 12:00:00,12103.62,29.2,49.0,0.0,14.1,21.5,151.0,42.0,1
2020-01-12 13:00:00,11940.68,27.5,56.0,0.0,10.4,19.1,23.0,74.0,1
2020-01-12 14:00:00,11611.26,26.1,63.0,0.0,12.7,23.1,0.0,48.0,1
2020-01-12 15:00:00,11731.2,25.2,70.0,0.0,14.1,25.1,0.0,45.0,1
2020-01-12 16:00:00,12032.71,24.7,76.0,0.0,13.4,23.9,0.0,0.0,1
2020-01-12 17:00:00,12223.58,24.2,80.0,0.0,13.1,24.3,0.0,0.0,1
2020-01-12 18:00:00,12760.78,23.8,81.0,0.0,13.6,25.5,0.0,11.0,1
2020-01-12 19:00:00,12588.52,23.2,82.0,0.0,11.8,23.4,0.0,0.0,1
2020-01-12 20:00:00,12134.85,22.6,84.0,0.0,9.7,20.9,0.0,0.0,1
2020-01-12 21:00:00,11590.72,22.0,87.0,0.0,7.8,17.8,0.0,0.0,1
2020-01-12 22:00:00,11059.02,21.6,89.0,0.0,7.1,16.8,0.0,0.0,1
2020-01-12 23:00:00,10509.47,21.2,91.0,0.0,6.8,16.9,0.0,3.0,1
2020-01-13 00:00:00,10158.24,21.7,90.0,0.0,7.2,16.6,0.0,3.0,0
2020-01-13 01:00:00,9937.79,21.6,91.0,0.0,6.9,15.6,0.0,9.0,0
